index,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target
936,662.11,2023-02-02 16:52:26,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,2024-11-04 08:07:34,0
937,288.77,2023-11-13 16:42:16,Debit,Los Angeles,,55.0,Engineer,110.0,1.0,8836.51,2024-11-04 08:09:44,2
938,35.05000000000001,2023-09-27 18:52:36,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,2024-11-04 08:07:17,1
940,25.379999999999995,2023-10-23 16:03:09,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,2024-11-04 08:11:41,2
941,617.66,2023-01-30 16:34:16,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,2024-11-04 08:10:17,0
942,446.39,2023-12-12 17:41:53,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,2024-11-04 08:07:42,2
943,377.92,2023-02-22 17:29:36,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,2024-11-04 08:06:53,0
944,11.04000000000002,2023-02-13 18:17:28,Debit,Phoenix,Online,30.0,Engineer,43.000000000000014,1.0,6983.04,2024-11-04 08:10:40,0
945,275.46,2023-07-24 17:09:05,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,2024-11-04 08:12:13,1
946,179.76,2023-07-12 16:11:30,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,2024-11-04 08:09:23,1
947,32.34000000000003,2023-06-21 16:52:25,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.62,2024-11-04 08:09:28,3
948,273.92,2023-07-04 17:50:02,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,2024-11-04 08:11:48,3
949,375.45,2023-12-05 17:57:39,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,2024-11-04 08:08:31,2
950,388.98,2023-08-21 17:10:10,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.9099999999999,2024-11-04 08:08:32,1
951,492.84,2023-03-01 17:43:22,Debit,Indianapolis,ATM,25.0,Student,38.0,1.0,577.6700000000001,2024-11-04 08:09:23,0
952,148.84999999999997,2023-11-29 16:46:49,Debit,Mesa,ATM,57.0,Doctor,25.0,1.0,7802.36,2024-11-04 08:08:44,2
954,391.66,2023-07-10 17:29:39,Debit,,Branch,50.0,Engineer,103.0,1.0,2406.31,2024-11-04 08:06:44,3
956,322.48,2023-03-13 16:10:41,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.4300000000003,2024-11-04 08:11:25,0
957,20.269999999999982,2023-12-04 16:27:40,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3500000000004,2024-11-04 08:09:38,2
959,199.02,2023-05-29 16:31:37,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,2024-11-04 08:07:21,3
962,55.860000000000014,2023-01-23 17:18:16,Debit,Seattle,Online,39.0,Engineer,68.0,1.0,5346.46,2024-11-04 08:06:59,0
964,95.55000000000001,2023-04-10 16:25:15,Debit,Louisville,Branch,33.0,Engineer,51.0,1.0,2434.74,2024-11-04 08:10:13,3
965,477.07000000000005,2023-11-27 16:30:37,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,2024-11-04 08:07:34,2
967,21.410000000000025,2023-12-04 16:27:03,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.9099999999999,2024-11-04 08:08:40,2
968,278.28,2023-10-02 16:20:52,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,2024-11-04 08:07:37,1
970,215.39,2023-06-21 16:23:53,Debit,Detroit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,2024-11-04 08:11:13,3
971,194.37,2023-04-26 17:55:11,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,2024-11-04 08:09:28,3
972,37.69999999999999,2023-06-29 16:04:17,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,2024-11-04 08:12:08,3
973,19.589999999999975,2023-06-16 18:47:34,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,2024-11-04 08:10:31,3
974,81.34999999999997,2023-01-23 17:39:08,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,2024-11-04 08:07:04,0
976,466.64,2023-09-04 16:57:31,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,2024-11-04 08:09:20,1
977,397.01,2023-08-07 17:45:52,Debit,Los Angeles,ATM,22.0,Student,100.0,1.0,719.5200000000004,,1
978,472.48,2023-02-27 17:06:36,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,2024-11-04 08:09:59,0
979,67.15,2023-11-20 17:17:05,Debit,Indianapolis,Online,59.0,Doctor,13.999999999999986,1.0,9028.49,2024-11-04 08:10:53,2
980,102.67000000000002,2023-05-10 17:41:59,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,2024-11-04 08:06:32,3
982,453.49,2023-01-02 16:06:29,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,2024-11-04 08:08:56,0
983,267.17,2023-08-24 16:56:36,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,2024-11-04 08:07:54,1
984,111.25999999999999,2023-08-18 17:07:18,Debit,Boston,ATM,66.0,Doctor,43.000000000000014,1.0,14350.11,2024-11-04 08:07:47,1
985,121.17000000000002,2023-12-25 17:31:16,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,2024-11-04 08:10:12,2
986,213.28,2023-12-25 18:29:05,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,2024-11-04 08:11:27,2
987,187.88,2023-08-10 16:39:44,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,2024-11-04 08:10:56,1
989,83.79000000000002,2023-10-12 16:37:49,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,2024-11-04 08:09:05,2
990,212.14,2023-08-14 17:28:37,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,2024-11-04 08:08:46,1
991,99.16,2023-02-28 17:55:00,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,2024-11-04 08:10:27,0
994,4.240000000000009,2023-04-17 16:46:31,Debit,San Diego,Online,38.0,Engineer,38.0,1.0,7822.73,2024-11-04 08:07:54,3
996,135.85,2023-08-03 17:25:57,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.3900000000003,2024-11-04 08:08:16,1
997,368.53,2023-04-03 16:09:09,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,2024-11-04 08:06:56,0
1000,16.730000000000018,2023-02-22 17:39:54,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,2024-11-04 08:09:36,0
1001,317.12,2023-12-11 16:03:50,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,2024-11-04 08:08:08,2
1002,476.63,2023-07-25 17:17:49,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,2024-11-04 08:09:09,1
1003,156.58,2023-09-18 16:03:10,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,2024-11-04 08:09:39,1
1005,15.740000000000009,2023-01-09 16:05:02,Debit,Denver,Branch,27.0,Student,38.0,1.0,690.1599999999999,2024-11-04 08:10:02,0
1006,353.68,2023-11-06 16:32:58,Debit,Las Vegas,,70.0,Retired,145.0,1.0,6777.12,2024-11-04 08:08:35,2
1007,297.15,2023-10-12 18:11:27,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,2024-11-04 08:10:07,2
1008,647.85,2023-12-04 16:31:42,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,2024-11-04 08:09:34,2
1009,75.04000000000002,2023-07-27 17:04:46,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,2024-11-04 08:07:28,1
1010,273.92,2023-05-08 17:54:56,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.1500000000005,2024-11-04 08:09:46,3
1013,420.6,2023-04-17 16:10:19,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,2024-11-04 08:09:30,3
1016,213.55,2023-03-30 16:00:25,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,2024-11-04 08:07:06,0
1018,150.03,2023-07-10 16:17:21,Debit,Columbus,ATM,73.0,,176.0,1.0,7491.42,2024-11-04 08:11:30,3
1020,309.56,2023-06-05 17:29:48,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,2024-11-04 08:09:17,3
1022,77.25,2023-12-22 17:49:57,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,2024-11-04 08:07:50,2
1023,146.92,2023-09-08 16:28:54,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,2024-11-04 08:07:41,1
1024,126.6,2023-05-26 16:00:45,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999996,2024-11-04 08:08:35,3
1025,101.34,2023-03-03 17:49:53,Debit,Boston,ATM,24.0,Student,46.0,1.0,703.2600000000002,2024-11-04 08:10:15,0
1026,184.97,2023-06-26 16:46:41,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,2024-11-04 08:11:06,3
1027,451.15,2023-02-27 16:47:50,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,2024-11-04 08:10:45,0
1029,880.04,2023-10-30 18:58:42,Debit,Sacramento,ATM,25.0,Student,29.000000000000014,1.0,261.97000000000025,2024-11-04 08:07:37,2
1032,95.75,2023-07-12 16:54:53,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,2024-11-04 08:07:32,1
1034,98.03,2023-12-18 18:41:26,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,2024-11-04 08:08:36,2
1035,617.66,2023-02-16 17:05:58,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,2024-11-04 08:08:03,0
1036,888.57,2023-06-13 16:24:43,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,2024-11-04 08:10:57,3
1037,107.48000000000002,2023-12-04 18:01:53,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999996,2024-11-04 08:08:11,2
1038,36.56999999999999,2023-08-07 16:49:34,Debit,Omaha,ATM,62.0,Retired,69.0,1.0,2583.07,2024-11-04 08:07:02,1
1039,575.62,2023-06-12 18:30:51,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999985,2024-11-04 08:11:33,3
1040,84.88999999999999,2023-05-22 17:27:11,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,2024-11-04 08:12:16,3
1044,109.30000000000004,2023-08-02 16:52:15,Debit,Fort Worth,Branch,56.0,Doctor,27.0,1.0,13510.11,2024-11-04 08:06:29,1
1045,230.08,2023-05-01 16:23:40,Debit,Austin,Online,79.0,Retired,124.0,1.0,4466.1,2024-11-04 08:11:47,3
1046,361.92,2023-02-20 16:08:48,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,2024-11-04 08:10:23,0
1048,122.44999999999999,2023-01-16 16:50:13,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,2024-11-04 08:07:54,0
1049,642.53,2023-08-14 16:36:43,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,2024-11-04 08:12:10,1
1050,62.860000000000014,2023-05-08 16:24:00,Debit,Houston,Branch,25.0,Student,31.0,1.0,1040.4300000000007,2024-11-04 08:10:33,3
1053,11.45999999999998,2023-10-09 16:50:41,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,2024-11-04 08:07:19,1
1056,65.32,2023-11-02 16:15:50,Debit,Mesa,ATM,28.0,Student,54.0,1.0,9165.02,2024-11-04 08:11:09,2
1059,85.31,2023-12-11 16:06:04,Debit,Kansas City,ATM,62.0,Retired,27.0,1.0,6095.65,2024-11-04 08:08:13,2
1060,726.6100000000001,2023-11-03 16:31:22,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.7600000000002,2024-11-04 08:10:14,2
1061,130.4,2023-04-03 16:31:32,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,2024-11-04 08:09:41,0
1062,68.1,2023-01-02 16:00:06,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8000000000002,2024-11-04 08:10:15,0
1063,65.25999999999999,2023-12-08 17:05:35,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,2024-11-04 08:10:54,2
1064,191.62,2023-07-28 17:19:48,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1.0,1981.67,2024-11-04 08:07:04,1
1065,212.88,2023-05-19 18:44:23,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,2024-11-04 08:11:36,3
1066,88.38,2023-01-17 16:10:33,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,2024-11-04 08:08:14,0
1069,390.09,2023-10-09 16:52:40,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,2024-11-04 08:10:14,1
1070,48.28999999999999,2023-09-25 17:58:54,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,2024-11-04 08:07:56,1
1071,333.83,2023-07-31 17:46:50,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,2024-11-04 08:11:07,1
1073,100.26999999999998,2023-07-10 17:25:41,Debit,Miami,Online,79.0,Retired,51.0,1.0,4309.9,2024-11-04 08:10:38,3
1074,44.53999999999999,2023-10-16 16:23:58,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,2024-11-04 08:07:59,2
1076,82.17000000000002,2023-12-18 18:25:05,Debit,Fort Worth,Branch,28.0,Student,21.0,1.0,1913.06,2024-11-04 08:09:37,2
1078,447.4200000000001,2023-12-18 16:32:56,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,2024-11-04 08:08:15,2
1080,192.73,2023-10-16 16:51:25,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.75,2024-11-04 08:11:39,2
1081,146.01,2023-04-25 16:28:35,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.78999999999996,2024-11-04 08:09:53,3
1085,7.819999999999993,2023-01-09 17:56:30,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,2024-11-04 08:09:35,0
1086,79.43,2023-07-24 17:30:24,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,2024-11-04 08:07:37,1
1087,386.97,2023-01-31 16:51:55,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,2024-11-04 08:06:24,0
1088,51.22,2023-06-29 16:11:08,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.5900000000001,2024-11-04 08:10:07,3
1089,256.05,2023-06-07 16:26:52,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,2024-11-04 08:11:46,3
1090,7.7900000000000205,2023-06-16 17:33:15,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,2024-11-04 08:09:15,3
1091,233.71,2023-10-03 17:06:56,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,2024-11-04 08:08:48,1
1092,176.37,2023-01-16 16:38:57,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,2024-11-04 08:07:09,0
1093,122.63,2023-04-20 18:39:10,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.0600000000004,2024-11-04 08:10:10,3
1094,86.41,2023-03-27 17:54:30,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,2024-11-04 08:11:25,0
1095,21.569999999999993,2023-10-26 16:11:13,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,2024-11-04 08:09:29,2
1096,82.67000000000002,2023-08-25 16:40:17,Debit,Milwaukee,Branch,26.0,Student,46.0,1.0,290.59000000000015,2024-11-04 08:07:11,1
1099,543.47,2023-08-14 17:18:07,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,2024-11-04 08:11:42,1
1101,47.47999999999999,2023-02-20 16:47:23,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5200000000004,2024-11-04 08:08:50,0
1102,64.92000000000002,2023-05-19 18:47:11,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,2024-11-04 08:11:10,3
1104,3.8000000000000114,2023-08-01 16:13:25,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,2024-11-04 08:12:18,1
1105,22.54000000000002,2023-08-29 16:19:14,Debit,El Paso,Online,26.0,Engineer,42.0,1.0,7139.11,2024-11-04 08:10:34,1
1107,167.47,2023-12-01 17:45:19,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,2024-11-04 08:12:04,2
1109,391.08,2023-04-28 17:12:06,Debit,Fresno,Online,56.0,,105.0,1.0,6885.16,2024-11-04 08:10:52,3
1110,390.77,2023-10-30 16:02:32,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,2024-11-04 08:09:06,2
1111,508.16,2023-03-28 18:19:10,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,2024-11-04 08:09:54,0
1113,332.33,2023-06-20 17:05:38,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.6300000000001,2024-11-04 08:11:27,3
1114,362.09,2023-02-27 16:59:07,Debit,New York,Branch,32.0,Engineer,31.0,1.0,6590.28,2024-11-04 08:07:38,0
1115,42.579999999999984,2023-02-06 16:32:53,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,2024-11-04 08:10:23,0
1117,248.66,2023-02-03 17:46:54,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,2024-11-04 08:11:30,0
1119,61.77000000000001,2023-09-28 17:06:32,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,2024-11-04 08:11:35,1
1120,268.92,2023-08-14 16:32:28,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,2024-11-04 08:06:36,1
1123,125.13999999999999,2023-08-28 17:19:18,Debit,Baltimore,Branch,20.0,Student,31.0,1.0,1845.1800000000003,2024-11-04 08:10:42,1
1124,47.599999999999994,2023-02-23 18:42:51,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,2024-11-04 08:08:20,0
1125,592.82,2023-09-14 17:25:49,Debit,Memphis,Online,74.0,Retired,248.0,1.0,7508.98,2024-11-04 08:12:14,1
1126,372.5,2023-10-16 18:15:48,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,2024-11-04 08:10:26,2
1127,4.720000000000027,2023-04-17 16:03:52,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,2024-11-04 08:09:28,3
1128,144.93,2023-05-16 16:32:00,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,2024-11-04 08:09:18,3
1129,316.56,2023-08-29 18:30:14,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,2024-11-04 08:09:57,1
1130,9.180000000000007,2023-07-06 18:10:59,Debit,San Francisco,Online,22.0,,140.0,1.0,887.3199999999997,2024-11-04 08:09:48,3
1131,421.25,2023-01-05 16:13:59,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,2024-11-04 08:07:46,0
1132,185.71,2023-08-07 16:15:16,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,2024-11-04 08:09:41,1
1135,297.03,2023-09-08 17:08:30,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.6199999999994,2024-11-04 08:10:10,1
1137,99.51999999999998,2023-04-10 17:49:04,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.09,2024-11-04 08:11:40,3
1138,881.1,2023-11-13 16:46:06,Debit,Phoenix,Branch,28.0,,16.0,1.0,9951.68,2024-11-04 08:08:10,2
1139,139.69,2023-06-15 17:22:42,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,2024-11-04 08:07:56,3
1141,112.72,2023-03-27 16:34:18,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,2024-11-04 08:12:19,0
1142,568.88,2023-02-10 16:28:47,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.8599999999997,2024-11-04 08:08:34,0
1143,189.03,2023-04-20 17:54:10,Debit,Oklahoma City,ATM,28.0,Student,50.0,1.0,1916.46,2024-11-04 08:09:07,3
1145,189.08,2023-03-13 16:13:13,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,2024-11-04 08:08:48,0
1149,283.15,2023-08-11 16:31:43,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,2024-11-04 08:11:16,1
1150,151.82,2023-07-17 16:32:45,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,2024-11-04 08:11:54,1
1151,438.59,2023-10-30 17:48:09,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,2024-11-04 08:09:32,2
1152,590.57,2023-06-28 16:07:37,Debit,Milwaukee,ATM,79.0,,93.0,1.0,3224.6,2024-11-04 08:07:19,3
1153,63.74000000000001,,Debit,Chicago,Online,63.0,Retired,31.0,1.0,4336.4,2024-11-04 08:08:53,2
1155,501.15,2023-08-21 18:07:14,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,2024-11-04 08:11:33,1
1157,8.949999999999989,2023-10-04 16:01:18,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,2024-11-04 08:09:45,1
1158,173.6,2023-11-28 16:38:08,Debit,Austin,Online,21.0,Student,160.0,1.0,421.4399999999996,2024-11-04 08:09:35,2
1159,149.4,2023-05-02 16:30:52,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.2199999999998,2024-11-04 08:10:16,3
1169,724.18,2023-02-06 16:07:26,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,2024-11-04 08:08:21,0
1170,124.98000000000002,2023-02-21 16:52:16,Debit,Washington,ATM,24.0,Student,78.0,1.0,642.0,2024-11-04 08:08:27,0
1171,487.32,2023-10-19 18:11:23,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.96,2024-11-04 08:09:23,2
1173,205.65,2023-07-13 16:44:25,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,2024-11-04 08:09:27,1
1174,39.40999999999997,2023-11-27 16:27:56,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.9099999999999,2024-11-04 08:11:02,2
1175,254.0,2023-05-15 17:33:32,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,2024-11-04 08:08:07,3
1176,436.8,2023-11-16 16:30:01,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,2024-11-04 08:06:59,2
1177,224.73,2023-02-09 16:27:52,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.89,2024-11-04 08:08:39,0
1181,132.42,2023-07-24 16:22:38,Debit,Denver,ATM,18.0,Student,164.0,1.0,726.3900000000003,2024-11-04 08:11:58,1
1183,83.15999999999997,2023-08-16 16:11:56,Debit,Los Angeles,ATM,61.0,Retired,177.0,1.0,3065.87,2024-11-04 08:08:46,1
1187,615.58,2023-09-25 16:40:00,Debit,Jacksonville,ATM,42.0,Doctor,133.0,1.0,14343.0,2024-11-04 08:10:55,1
1189,7.949999999999989,2023-01-09 16:45:12,Debit,Phoenix,ATM,79.0,Retired,65.0,1.0,5631.2,2024-11-04 08:10:06,0
1191,499.48,2023-01-17 16:57:06,Debit,Charlotte,ATM,24.0,Student,133.0,1.0,1242.62,2024-11-04 08:08:44,0
1193,138.81999999999996,2023-10-16 16:12:20,Debit,Fort Worth,Online,77.0,Retired,53.0,1.0,3100.2200000000003,2024-11-04 08:11:48,2
1195,292.08,2023-12-29 18:07:04,Debit,Columbus,ATM,72.0,Retired,32.0,1.0,7950.48,2024-11-04 08:09:34,2
1196,63.98000000000002,2023-10-30 16:01:43,Debit,Baltimore,Online,54.0,Doctor,258.0,1.0,7954.12,2024-11-04 08:06:53,2
1197,235.21,2023-10-16 16:44:52,Debit,Boston,Branch,67.0,Doctor,74.0,1.0,5946.61,2024-11-04 08:10:59,2
1198,201.73,2023-09-05 18:45:22,Debit,Baltimore,Online,57.0,Engineer,78.0,1.0,6650.71,2024-11-04 08:12:07,1
1199,161.31,2023-09-11 16:24:57,Debit,Nashville,ATM,28.0,Student,13.0,1.0,1268.67,2024-11-04 08:08:54,1
1200,18.410000000000025,2023-12-01 17:26:46,Debit,Atlanta,Branch,53.0,Doctor,168.0,1.0,8287.54,2024-11-04 08:11:30,2
1202,290.02,2023-09-25 17:48:55,Debit,Milwaukee,Branch,55.0,Engineer,246.0,1.0,4746.71,2024-11-04 08:07:56,1
1203,48.05000000000001,2023-05-18 17:34:20,Debit,New York,Branch,27.0,Engineer,38.0,1.0,5334.97,2024-11-04 08:09:07,3
1204,359.42,2023-05-29 16:17:37,Debit,Baltimore,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,2024-11-04 08:06:42,3
1205,32.90999999999997,2023-05-04 16:37:01,Debit,Fort Worth,Online,19.0,Student,255.0,1.0,427.3000000000002,2024-11-04 08:06:44,3
1207,31.810000000000002,2023-04-06 17:41:53,Debit,Fort Worth,Online,51.0,Retired,149.0,1.0,1406.6,2024-11-04 08:06:48,3
1208,220.2,2023-09-11 16:25:04,Debit,Boston,Online,28.0,Student,102.0,1.0,1075.15,2024-11-04 08:11:18,1
1210,141.91,2023-01-19 17:08:04,Debit,Miami,Branch,23.0,Student,49.0,1.0,791.9700000000003,2024-11-04 08:09:42,0
1211,95.82999999999998,2023-12-01 16:01:26,Debit,Washington,Online,27.0,Student,91.0,1.0,1726.4,2024-11-04 08:08:23,2
1214,50.75,2023-08-14 18:14:23,Debit,Boston,ATM,62.0,Doctor,185.0,1.0,8271.47,2024-11-04 08:07:41,1
1215,185.07,2023-12-19 16:57:40,Debit,Colorado Springs,Branch,22.0,Student,159.0,1.0,636.4200000000001,2024-11-04 08:07:39,2
1216,293.54,2023-01-16 17:26:12,Debit,Sacramento,Online,40.0,Engineer,45.0,1.0,2290.1,2024-11-04 08:08:24,0
1218,285.26,2023-11-01 16:09:05,Debit,Atlanta,ATM,28.0,Student,93.0,1.0,167.72000000000025,2024-11-04 08:11:15,2
1219,129.48,2023-02-06 16:30:43,Debit,Seattle,ATM,31.0,Engineer,179.0,1.0,7581.7,2024-11-04 08:10:43,0
1220,743.03,2023-07-27 16:55:39,Debit,New York,ATM,50.0,Engineer,174.0,1.0,4111.38,2024-11-04 08:09:19,1
1222,231.92,2023-07-10 18:00:56,Debit,Indianapolis,ATM,66.0,Doctor,12.0,1.0,5715.08,2024-11-04 08:11:27,1
1225,81.07999999999998,2023-09-19 16:56:35,Debit,Omaha,ATM,58.0,Engineer,56.0,1.0,7788.91,2024-11-04 08:07:17,1
1228,211.91,2023-09-18 16:51:04,Debit,Indianapolis,Online,20.0,Student,181.0,1.0,927.4700000000003,2024-11-04 08:08:46,1
1229,17.20999999999998,2023-12-25 17:18:58,Debit,Omaha,Online,23.0,Student,219.0,1.0,914.1599999999999,2024-11-04 08:06:59,2
1230,124.22,2023-05-19 17:57:36,Debit,Charlotte,ATM,23.0,Student,172.0,1.0,9695.04,2024-11-04 08:08:04,3
1231,38.370000000000005,2023-09-01 16:07:38,Debit,San Antonio,ATM,63.0,Doctor,135.0,1.0,8647.04,2024-11-04 08:10:04,1
